,12t_340m,12t_680m,12t_1360m,12t_2720m,24t_170m,24t_340m,24t_680m,24t_1360m,48t_85m,48t_170m,48t_340m,48t_680m,96t_43m,96t_85m,96t_170m,96t_340m
throughput,27141.84,28698.81,28732.4,28017.1,44425.88,45150.2,47554.52,48058.74,64632.16,63983.36,67370.98,66418.93,61708.93,70426.49,72941.65,65934.15
