,12t_340m,12t_680m,12t_1360m,12t_2720m,24t_170m,24t_340m,24t_680m,24t_1360m,48t_85m,48t_170m,48t_340m,48t_680m,96t_43m,96t_85m,96t_170m,96t_340m
throughput,27017.54,29186.86,29083.42,28653.27,44790.36,44514.98,48071.59,47469.79,51310.64,65221.31,69725.23,68836.08,67835.43,72569.06,75238.58,65556.37
